links,marginal,gas for,gas for industry CC,682881.1279490992
links,marginal,process,process emissions,0.012351246323005497
links,marginal,solid,solid biomass for industry,0.02848561043371905
links,marginal,solid,solid biomass for industry CC,1440148.5774995086
storage_units,capital,DE0 0,PHS,316799605.7822698
storage_units,capital,DE0 1,PHS,464018246.1163833
storage_units,capital,DE0 2,PHS,72166000.16378117
storage_units,capital,DE0 2,hydro,30967435.513318755
storage_units,capital,DE0 3,PHS,471910831.4507513
storage_units,capital,DE0 3,hydro,21923848.15102213
storage_units,capital,DE0 4,PHS,63473194.3719009
storage_units,marginal,DE0 0,PHS,9639.61193270653
storage_units,marginal,DE0 1,PHS,21722.025354866437
storage_units,marginal,DE0 2,PHS,3198.4086418479756
storage_units,marginal,DE0 2,hydro,11411.883508075936
storage_units,marginal,DE0 3,PHS,21375.539182826687
storage_units,marginal,DE0 3,hydro,7979.276169494701
storage_units,marginal,DE0 4,PHS,2286.3377291605143
stores,capital,,biogas,0.0
stores,capital,,co2,0.0
stores,capital,,co2 sequestered,2000000000.033484
stores,capital,,co2 stored,184.78739872792823
stores,capital,DE0 0,H2,343.85070916946495
stores,capital,DE0 0,Li ion,0.0
stores,capital,DE0 0,battery,206675873.18044853
stores,capital,DE0 0,home battery,1183.2110911833447
stores,capital,DE0 0,rural water tanks,12760774.310439376
stores,capital,DE0 0,urban central water tanks,160364297.39338058
stores,capital,DE0 0,urban decentral water tanks,41491882.03357789
stores,capital,DE0 1,H2,901.7068202815585
stores,capital,DE0 1,Li ion,0.0
stores,capital,DE0 1,battery,36330.535015852794
stores,capital,DE0 1,home battery,1115.6342541080032
stores,capital,DE0 1,rural water tanks,48451782.43246342
stores,capital,DE0 1,urban central water tanks,122858301.30253062
stores,capital,DE0 1,urban decentral water tanks,23474097.8672029
stores,capital,DE0 2,H2,341.9645803245191
stores,capital,DE0 2,Li ion,0.0
stores,capital,DE0 2,battery,103861171.51388316
stores,capital,DE0 2,home battery,1166.5096220772677
stores,capital,DE0 2,rural water tanks,28548892.328174066
stores,capital,DE0 2,urban central water tanks,61323268.41629236
stores,capital,DE0 2,urban decentral water tanks,18302246.508728493
stores,capital,DE0 3,H2,342.70466677290494
stores,capital,DE0 3,Li ion,0.0
stores,capital,DE0 3,battery,289597.3576402862
stores,capital,DE0 3,home battery,1133.487557700741
stores,capital,DE0 3,rural water tanks,29302936.97655402
stores,capital,DE0 3,urban central water tanks,184910630.06335884
stores,capital,DE0 3,urban decentral water tanks,48344712.97585542
stores,capital,DE0 4,H2,7555812.2658167165
stores,capital,DE0 4,Li ion,0.0
stores,capital,DE0 4,battery,460181816.94621474
stores,capital,DE0 4,home battery,1196.3751678373758
stores,capital,DE0 4,rural water tanks,42222090.40154752
stores,capital,DE0 4,urban central water tanks,302506954.8183755
stores,capital,DE0 4,urban decentral water tanks,37749251.00827607
stores,capital,EU gas,gas,377.2823091377325
stores,capital,EU methanol,methanol,56651225.95632584
stores,capital,EU oil,oil,0.0
stores,capital,EU solid,solid biomass,0.0
stores,marginal,,biogas,1926872617.275548
stores,marginal,,co2,-0.00020880778683438365
stores,marginal,,co2 sequestered,-21890740.582201317
stores,marginal,,co2 stored,0.0
stores,marginal,DE0 0,H2,5.7045661927386e-20
stores,marginal,DE0 0,Li ion,3.24168525331361e-05
stores,marginal,DE0 0,battery,1.284301576027885e-06
stores,marginal,DE0 0,home battery,1.0268564867075416e-05
stores,marginal,DE0 0,rural water tanks,-1602.684455134882
stores,marginal,DE0 0,urban central water tanks,-18952.76138166216
stores,marginal,DE0 0,urban decentral water tanks,-4853.448026931585
stores,marginal,DE0 1,H2,-4.635819701257982e-18
stores,marginal,DE0 1,Li ion,2.538464581995791e-05
stores,marginal,DE0 1,battery,1.4234051076543374e-06
stores,marginal,DE0 1,home battery,8.448456885553722e-06
stores,marginal,DE0 1,rural water tanks,-5112.020455065767
stores,marginal,DE0 1,urban central water tanks,-16044.805056234265
stores,marginal,DE0 1,urban decentral water tanks,-2590.4806233108893
stores,marginal,DE0 2,H2,3.597698346586342e-20
stores,marginal,DE0 2,Li ion,3.523396199602932e-05
stores,marginal,DE0 2,battery,7.668755406963424e-07
stores,marginal,DE0 2,home battery,9.64328092318606e-06
stores,marginal,DE0 2,rural water tanks,-3713.0110718697697
stores,marginal,DE0 2,urban central water tanks,-8405.019499227818
stores,marginal,DE0 2,urban decentral water tanks,-2306.5906056598983
stores,marginal,DE0 3,H2,-3.4562158006986873e-20
stores,marginal,DE0 3,Li ion,3.645224123561214e-05
stores,marginal,DE0 3,battery,7.257211664026099e-07
stores,marginal,DE0 3,home battery,1.1027207731155455e-05
stores,marginal,DE0 3,rural water tanks,-3409.3724724170497
stores,marginal,DE0 3,urban central water tanks,-24650.969247964098
stores,marginal,DE0 3,urban decentral water tanks,-5678.358722422269
stores,marginal,DE0 4,H2,0.0
stores,marginal,DE0 4,Li ion,2.8111153747667093e-05
stores,marginal,DE0 4,battery,4.687249509911508e-06
stores,marginal,DE0 4,home battery,9.353185832456465e-06
stores,marginal,DE0 4,rural water tanks,-4538.258781379569
stores,marginal,DE0 4,urban central water tanks,-43014.23120081902
stores,marginal,DE0 4,urban decentral water tanks,-4345.573277840398
stores,marginal,EU gas,gas,0.0
stores,marginal,EU methanol,methanol,0.0
stores,marginal,EU oil,oil,0.0
stores,marginal,EU solid,solid biomass,2687461799.859178
